try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.095,5,0.5,0.5557638239966701,2.186177941046313,0.82347484633664,0.48348158155567944,0.9343425694000224,FALSE,FALSE,FALSE,0.7105547529091103,TRUE,ok,2,0.129278,0.1057545,0.15280149999999998,TRUE,0.9343425694000224,TRUE,TRUE,TRUE,TRUE,pass,-1.1098233739752372,459
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.12,15,1,0.5736994977543342,2.351677593142099,0.946041277269974,1.0529264790471644,0.9364768546444786,FALSE,FALSE,FALSE,0.9900561014157196,TRUE,ok,2,0.138789,0.1282855,0.1492925,TRUE,0.9364768546444786,TRUE,TRUE,TRUE,TRUE,pass,-1.1142818673243862,460
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.12,20,2.5,0.597713810544686,2.5963744276532497,0.9920107853584592,2.690142824035138,0.9367632606272476,FALSE,FALSE,FALSE,-1.1221168416513765,TRUE,ok,2,0.141334,0.13196449999999998,0.1507035,TRUE,0.9367632606272476,TRUE,TRUE,TRUE,TRUE,pass,-1.1147280640497665,461
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,5,1.5,0.586371926458295,2.4772641520254495,0.979542965896496,1.6111725996714088,0.9367801122937182,FALSE,FALSE,FALSE,-0.43274331797624815,TRUE,ok,2,0.1377855,0.10949625,0.16607475000000002,TRUE,0.9367801122937182,TRUE,TRUE,TRUE,TRUE,pass,-1.1147617673827077,462
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.06999999999999999,5,1,0.586371926458295,2.477264152025449,0.979542965896496,1.0876146509079263,0.9374119455318068,FALSE,FALSE,FALSE,-0.19887864896937485,TRUE,ok,2,0.1345245,0.10800675,0.16104225000000005,TRUE,0.9374119455318068,TRUE,TRUE,TRUE,TRUE,pass,-1.1159621262388062,463
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,5,2.5,0.5557638239966701,2.186177941046314,0.823474846336641,2.2375981794204565,0.9379195671249464,FALSE,FALSE,FALSE,18.990442854185527,TRUE,ok,1,0.080989,0.080989,0.080989,TRUE,0.9379195671249464,TRUE,TRUE,TRUE,TRUE,pass,-1.1170406770451642,464
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,3,0.5402842628723233,2.0537241154535764,0.6178515375160553,2.018589894892648,0.9380581054820292,FALSE,FALSE,FALSE,80.34239056169974,TRUE,ok,1,0.080936,0.080936,0.080936,TRUE,0.9380581054820292,TRUE,TRUE,TRUE,TRUE,pass,-1.1174443689994873,465
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.12,15,1.5,0.573699497754334,2.3516775931420977,0.9460412772699734,1.5540938778780402,0.9388505653835812,FALSE,FALSE,FALSE,2.292553295472718,TRUE,ok,2,0.139954,0.128834,0.15107400000000001,TRUE,0.9388505653835812,TRUE,TRUE,TRUE,TRUE,pass,-1.118839365942355,466
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,5,2.5,0.5557638239966701,2.186177941046314,0.823474846336641,2.233228780212813,0.939754643338248,FALSE,FALSE,FALSE,18.987508429082027,TRUE,ok,1,0.080989,0.080989,0.080989,TRUE,0.939754643338248,TRUE,TRUE,TRUE,TRUE,pass,-1.120837444711925,467
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.12,15,1,0.573699497754334,2.3516775931420977,0.9460412772699734,1.0486668463796378,0.9402807771353986,FALSE,FALSE,FALSE,0.9901243352111814,TRUE,ok,2,0.1387825,0.12828225,0.14928275000000002,TRUE,0.9402807771353986,TRUE,TRUE,TRUE,TRUE,pass,-1.1216997894459897,468
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.12,20,1,0.597713810544686,2.5963744276532497,0.9920107853584592,1.0974508363520727,0.9403708586972914,FALSE,FALSE,FALSE,-0.1907640842419164,TRUE,ok,2,0.1392465,0.13095825,0.14753475,TRUE,0.9403708586972914,TRUE,TRUE,TRUE,TRUE,pass,-1.1219432601898542,469
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,20,1,0.597713810544686,2.5963744276532497,0.9920107853584592,1.0973530021728948,0.9404546971803514,FALSE,FALSE,FALSE,-0.1908100086859177,TRUE,ok,2,0.1392485,0.13095925,0.14753775,TRUE,0.9404546971803514,TRUE,TRUE,TRUE,TRUE,pass,-1.122174244776053,470
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,5,2.5,0.5247265826513904,1.92929526147214,0.3740240592509488,1.0361334339715542,0.9410565436441084,FALSE,FALSE,FALSE,51.34129102689216,TRUE,ok,1,0.080989,0.080989,0.080989,TRUE,0.9410565436441084,TRUE,TRUE,TRUE,TRUE,pass,-1.123377937703567,471
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,15,1,0.5736994977543342,2.351677593142099,0.946041277269974,1.0477071315748618,0.9411420878540792,FALSE,FALSE,FALSE,0.9900788484916592,TRUE,ok,2,0.138787,0.1282845,0.1492895,TRUE,0.9411420878540792,TRUE,TRUE,TRUE,TRUE,pass,-1.1235490261235086,472
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,5,1,0.5711358947982831,2.3271743044522566,0.9351142408002608,1.0347786472411826,0.9423408990898752,FALSE,FALSE,FALSE,0.07354718515365982,TRUE,ok,2,0.13454,0.1080145,0.1610655,TRUE,0.9423408990898752,TRUE,TRUE,TRUE,TRUE,pass,-1.1260099562151793,473
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.1075,5,2.5,0.5402842628723232,2.0537241154535755,0.6178515375160535,1.6809021704830232,0.942725205319222,FALSE,FALSE,FALSE,55.73006204705066,TRUE,ok,1,0.080989,0.080989,0.080989,TRUE,0.942725205319222,TRUE,TRUE,TRUE,TRUE,pass,-1.1265886458136365,474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,2.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.6783710884395988,0.9441468902228208,FALSE,FALSE,FALSE,55.71598897024281,TRUE,ok,1,0.080989,0.080989,0.080989,TRUE,0.9441468902228208,TRUE,TRUE,TRUE,TRUE,pass,-1.1296219384810706,475
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.12,5,1,0.5247265826513904,1.92929526147214,0.3740240592509488,0.43784267168957747,0.9456000660083774,FALSE,FALSE,FALSE,8.111542139983255,TRUE,ok,2,0.1345295,0.10800925,0.16104975,TRUE,0.9456000660083774,TRUE,TRUE,TRUE,TRUE,pass,-1.1324016748120262,476
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.1075,10,3,0.5800489052990447,2.4136542002972203,0.9664268736365648,3.10725706149824,0.9459406037981448,FALSE,FALSE,FALSE,-0.6747867137830266,TRUE,ok,2,0.142564,0.1253495,0.15977850000000002,TRUE,0.9459406037981448,TRUE,TRUE,TRUE,TRUE,pass,-1.13314605801164,477
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.08249999999999999,5,0.5,0.5711358947982831,2.3271743044522566,0.9351142408002608,0.5362669933354482,0.946463471941934,FALSE,FALSE,FALSE,0.00463499102525696,TRUE,ok,2,0.1292825,0.10575675,0.15280824999999998,TRUE,0.946463471941934,TRUE,TRUE,TRUE,TRUE,pass,-1.1341284866791395,478
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,5,1,0.5711358947982831,2.3271743044522566,0.9351142408002608,1.0302613342180849,0.946472713683196,FALSE,FALSE,FALSE,0.07354460966195375,TRUE,ok,2,0.1345345,0.10801175,0.16105725,TRUE,0.946472713683196,TRUE,TRUE,TRUE,TRUE,pass,-1.1342102777817422,479
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,0.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.36831325399689374,0.9473614239279328,FALSE,FALSE,FALSE,2.1543744639338525,TRUE,ok,2,0.1292915,0.10576125,0.15282174999999998,TRUE,0.9473614239279328,TRUE,TRUE,TRUE,TRUE,pass,-1.1360510058912945,480
